#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2018-07-25T22:14:43 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5b58cf1a11f61	
#INFO	-out.max=unlimited	
#INFO	queryParameters=34	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-order=I
#-out.src=J/ApJS/218/23/table4
#-nav=cat:J/ApJS/218/23&tab:{J/ApJS/218/23/table4}&key:source=J/ApJS/218/23/table4&HTTPPRM:&&-ref=VIZ5b58cf1a11f61&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=3FGL&-out=LC&-ignore=LC=*&LC=LC&-out=Na&-out=Sp&-out=RAJ2000&-out=DEJ2000&-out=amaj&-out=amin&-out=phi&-out=Sig&-out=F35&-out=S25&-out=Gamma&-out=Mod&-out=Var&-out=Flag&-out=Assoc&-out=TeV&-out=Class&-out=ID&-out=Simbad&Simbad=Simbad&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=J/ApJS/218/23/table4
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJS/218/23/table4
#-out=3FGL
#-out=LC
#-out=Na
#-out=Sp
#-out=RAJ2000
#-out=DEJ2000
#-out=amaj
#-out=amin
#-out=phi
#-out=Sig
#-out=F35
#-out=S25
#-out=Gamma
#-out=Mod
#-out=Var
#-out=Flag
#-out=Assoc
#-out=TeV
#-out=Class
#-out=ID
#-out=Simbad
#

#RESOURCE=yCat_22180023
#Name: J/ApJS/218/23
#Title: Fermi LAT third source catalog (3FGL) (Acero+, 2015)
#Table	J_ApJS_218_23_table4:
#Name: J/ApJS/218/23/table4
#Title: LAT 4-year catalog
#Column	_RAJ2000	(F9.5)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F9.5)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	3FGL	(A13)	The 3FGL name (1)	[ucd=meta.id;meta.main]
#Column	LC	(A2)	Display the 3FGL light curves image for this object from the Fermi SSC site (updated weekly)	[ucd=meta.ref.url]
#Column	Na	(I3)	Simbad column added by the CDS [NULL integer written as an empty string]	[ucd=meta.number]
#Column	Sp	(I1)	Number of spectral analyses for this source (table8) [NULL integer written as an empty string]	[ucd=meta.ref.url]
#Column	RAJ2000	(F7.3)	Right Ascension in decimal degrees (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F7.3)	Declination in decimal degrees (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	amaj	(F6.3)	[0.005/1.1]? 95% confidence error ellipse semimajor axis	[ucd=phys.angSize.smajAxis;pos.errorEllipse]
#Column	amin	(F6.3)	[0.005/0.6]? 95% confidence error ellipse semiminor axis	[ucd=phys.angSize.sminAxis;pos.errorEllipse]
#Column	phi	(I3)	[-90/90]? Position angle {phi} of error ellipse (East of North) [NULL integer written as an empty string]	[ucd=pos.posAng]
#Column	Sig	(F6.1)	[4/1049]? Significance (2)	[ucd=stat.fit.goodness]
#Column	F35	(F6.1)	[0/1298] Photon flux summed over 3 bands 1-100GeV (10^-9^ph/cm^2^/s)	[ucd=phot.count;em.gamma.hard]
#Column	S25	(F6.1)	[1.7/8932] Energy flux for 100MeV-100GeV from power-law fit (10^-12^erg/s/cm^2^)	[ucd=phot.flux.density;em.gamma.hard]
#Column	Gamma	(F5.2)	[1.1/5.8] Photon power-law index {Gamma} for 100MeV-100GeV	[ucd=meta.code;spect.index]
#Column	Mod	(A2)	Spectral model used to fit the energy spectrum (PL, EC or LP) (3)	[ucd=instr.setup;meta.modelled]
#Column	Var	(A1)	[T] Variability flag, T=true (4)	[ucd=meta.code;src.var]
#Column	Flag	(a12)	Analysis flag(s); see Table 3	[ucd=meta.code.error]
#Column	Assoc	(A18)	The {gamma}-ray association (5)	[ucd=meta.id.assoc]
#Column	TeV	(A1)	[EP] Extended or Point-like source (6)	[ucd=meta.code]
#Column	Class	(A5)	Astrophysical class of source (7)	[ucd=src.class]
#Column	ID	(a26)	Designator of identified or associated source (8)	[ucd=meta.id.assoc]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
_RAJ2000	_DEJ2000	3FGL	LC	Na	Sp	RAJ2000	DEJ2000	amaj	amin	phi	Sig	F35	S25	Gamma	Mod	Var	Flag	Assoc	TeV	Class	ID	Simbad
308.33800	+43.81200	J2033.3+4348c	LC	  1	0	308.338	+43.812	 0.074	 0.063	-74	   4.4	   1.1	  12.6	 2.24	PL	 	4,5,6       	                  	 	     	Cygnus Cocoon field       	Simbad
308.42100	+63.15100	J2033.6+6309 	LC	  1	0	308.421	+63.151	 0.062	 0.061	 -5	   5.1	   0.3	   3.4	 1.90	PL	 	3           	                  	 	bcu  	87GB 203249.5+625814      	Simbad
308.58500	+11.92200	J2034.3+1155 	LC	  1	0	308.585	+11.922	 0.133	 0.116	 -2	   4.9	   0.5	   6.9	 2.47	PL	 	5           	                  	 	fsrq 	TXS 2032+117              	Simbad
308.62100	+38.56400	J2034.4+3833c	LC	  1	0	308.621	+38.564	 0.053	 0.052	-85	   8.9	   1.3	  26.1	 2.39	LP	 	3,5,6,12    	                  	 	     	Cygnus Cocoon field       	Simbad
308.67000	+43.03900	J2034.6+4302 	LC	  1	0	308.670	+43.039	 0.138	 0.119	-50	  10.3	   2.7	  30.3	 2.39	LP	 	3           	                  	 	     	Cygnus Cocoon field       	Simbad
308.67300	-42.04000	J2034.6-4202 	LC	  2	0	308.673	-42.040	 0.063	 0.057	 12	   7.4	   0.4	   5.1	 1.95	PL	 	            	2FGL J2034.7-4201 	 	     	                          	Simbad
308.67300	-42.04000	J2034.6-4202 	LC	  2	0	308.673	-42.040	 0.063	 0.057	 12	   7.4	   0.4	   5.1	 1.95	PL	 	            	1FGL J2034.6-4202 	 	     	                          	Simbad
308.75800	+36.58100	J2035.0+3634 	LC	  2	0	308.758	+36.581	 0.052	 0.045	 22	  11.9	   2.5	  12.3	 2.13	LP	 	3           	2FGL J2034.9+3632 	 	     	                          	Simbad
308.75800	+36.58100	J2035.0+3634 	LC	  2	0	308.758	+36.581	 0.052	 0.045	 22	  11.9	   2.5	  12.3	 2.13	LP	 	3           	1FGL J2034.7+3639 	 	     	                          	Simbad
308.82700	+10.92400	J2035.3+1055 	LC	  2	0	308.827	+10.924	 0.052	 0.048	 20	  19.8	   1.8	  25.0	 2.47	PL	T	            	2FGL J2035.4+1058 	 	fsrq 	PKS 2032+107              	Simbad
308.82700	+10.92400	J2035.3+1055 	LC	  2	0	308.827	+10.924	 0.052	 0.048	 20	  19.8	   1.8	  25.0	 2.47	PL	T	            	1FGL J2035.4+1100 	 	     	                          	Simbad
308.90800	+31.77000	J2035.6+3146 	LC	  1	0	308.908	+31.770	 0.103	 0.084	 14	   4.6	   0.4	   8.2	 2.68	PL	 	4           	                  	 	     	                          	Simbad
308.95800	+49.04700	J2035.8+4902 	LC	  1	0	308.958	+49.047	 0.056	 0.048	 74	   4.8	   0.6	   6.2	 2.10	PL	 	            	                  	 	     	                          	Simbad
309.10500	+65.85700	J2036.4+6551 	LC	  2	0	309.105	+65.857	 0.046	 0.045	-52	   9.6	   0.6	   6.8	 2.01	PL	 	            	2FGL J2036.6+6551 	 	bll  	87GB 203539.4+654245      	Simbad
309.10500	+65.85700	J2036.4+6551 	LC	  2	0	309.105	+65.857	 0.046	 0.045	-52	   9.6	   0.6	   6.8	 2.01	PL	 	            	1FGL J2038.1+6552 	 	     	                          	Simbad
309.17400	-33.42700	J2036.6-3325 	LC	  2	0	309.174	-33.427	 0.111	 0.077	-40	   4.2	   0.1	   2.8	 1.30	PL	 	            	1FHL J2036.9-3325 	 	bcu  	1RXS J203650.9-332817     	Simbad
309.17400	-33.42700	J2036.6-3325 	LC	  2	0	309.174	-33.427	 0.111	 0.077	-40	   4.2	   0.1	   2.8	 1.30	PL	 	            	1FGL J2037.0-3329 	 	     	                          	Simbad
309.22200	+42.56800	J2036.8+4234c	LC	  1	0	309.222	+42.568	 0.077	 0.073	 84	   5.4	   1.7	  19.6	 2.25	PL	 	1,4,5,6     	                  	 	     	Cygnus Cocoon field       	Simbad
309.22200	-28.50500	J2036.8-2830 	LC	  1	0	309.222	-28.505	 0.148	 0.115	  1	   7.6	   0.4	   6.8	 2.58	PL	 	            	                  	 	fsrq 	PMN J2036-2830            	Simbad
309.35400	+41.53400	J2037.4+4132c	LC	  1	0	309.354	+41.534	 0.090	 0.070	 25	   6.4	   1.8	  20.8	 2.18	PL	 	6           	                  	 	     	Cygnus Cocoon field       	Simbad
309.62500	+42.20800	J2038.4+4212 	LC	  1	0	309.625	+42.208	 0.059	 0.054	-14	  11.8	   4.8	  39.2	 2.32	LP	 	3           	                  	 	     	Cygnus Cocoon field       	Simbad
309.70300	+51.22100	J2038.8+5113 	LC	  1	0	309.703	+51.221	 0.127	 0.096	-24	   7.9	   0.8	  20.8	 2.89	PL	T	5           	                  	 	fsrq 	3C 418                    	Simbad
309.70600	-36.21800	J2038.8-3613 	LC	  1	0	309.706	-36.218	 0.120	 0.115	 73	   7.8	   0.5	   7.2	 2.45	PL	 	            	                  	 	     	                          	Simbad
309.75200	-10.79800	J2039.0-1047 	LC	  3	0	309.752	-10.798	 0.032	 0.031	 46	  25.9	   2.4	  18.1	 2.01	LP	T	            	1FHL J2039.2-1045 	 	bll  	TXS 2036-109              	Simbad
309.75200	-10.79800	J2039.0-1047 	LC	  3	0	309.752	-10.798	 0.032	 0.031	 46	  25.9	   2.4	  18.1	 2.01	LP	T	            	2FGL J2039.1-1046 	 	     	                          	Simbad
309.75200	-10.79800	J2039.0-1047 	LC	  3	0	309.752	-10.798	 0.032	 0.031	 46	  25.9	   2.4	  18.1	 2.01	LP	T	            	1FGL J2039.0-1047 	 	     	                          	Simbad
309.85400	+41.19800	J2039.4+4111 	LC	  1	0	309.854	+41.198	 0.200	 0.100	-59	  10.7	   2.9	  35.3	 2.41	LP	 	3,9         	2FGL J2040.1+4105c	 	     	Cygnus Cocoon field       	Simbad
309.89400	+52.29800	J2039.5+5217 	LC	  1	0	309.894	+52.298	 0.068	 0.057	 26	   5.2	   0.4	   4.6	 1.89	PL	 	            	2FGL J2039.6+5218 	 	bll  	1ES 2037+521              	Simbad
309.91800	-56.31200	J2039.6-5618 	LC	  2	0	309.918	-56.312	 0.043	 0.040	 75	  25.4	   2.3	  17.1	 2.16	LP	 	            	2FGL J2039.8-5620 	 	     	                          	Simbad
309.91800	-56.31200	J2039.6-5618 	LC	  2	0	309.918	-56.312	 0.043	 0.040	 75	  25.4	   2.3	  17.1	 2.16	LP	 	            	1FGL J2039.4-5621 	 	     	                          	Simbad
309.93700	+12.62600	J2039.7+1237 	LC	  1	0	309.937	+12.626	 0.151	 0.127	-36	   4.1	   0.3	   3.5	 2.10	PL	 	            	                  	 	     	                          	Simbad
310.00700	-57.57500	J2040.0-5734 	LC	  1	0	310.007	-57.575	 0.112	 0.102	-75	   4.6	   0.3	   3.7	 2.27	PL	 	            	                  	 	bcu  	PKS 2036-577              	Simbad
310.07200	-71.26000	J2040.2-7115 	LC	  2	0	310.072	-71.260	 0.050	 0.045	-23	  11.1	   0.6	   7.2	 1.80	PL	 	            	1FHL J2040.0-7119 	 	bcu  	PKS 2035-714              	Simbad
310.07200	-71.26000	J2040.2-7115 	LC	  2	0	310.072	-71.260	 0.050	 0.045	-23	  11.1	   0.6	   7.2	 1.80	PL	 	            	2FGL J2040.2-7109 	 	     	                          	Simbad
310.28100	+47.60300	J2041.1+4736 	LC	  1	0	310.281	+47.603	 0.050	 0.049	-41	  18.4	   3.5	  31.9	 2.38	LP	 	            	2FGL J2041.2+4735 	 	     	                          	Simbad
310.44700	-37.54600	J2041.7-3732 	LC	  1	0	310.447	-37.546	 0.045	 0.043	-56	   7.0	   0.4	   4.6	 1.78	PL	 	            	                  	 	bll  	NVSS J204150-373341       	Simbad
310.47700	-73.30600	J2041.9-7318 	LC	  2	0	310.477	-73.306	 0.052	 0.045	  4	   8.7	   0.4	   5.1	 2.21	PL	 	            	2FGL J2042.8-7317 	 	bcu  	SUMSS J204201-731911      	Simbad
310.47700	-73.30600	J2041.9-7318 	LC	  2	0	310.477	-73.306	 0.052	 0.045	  4	   8.7	   0.4	   5.1	 2.21	PL	 	            	1FGL J2043.0-7317 	 	     	                          	Simbad
310.53600	+02.79300	J2042.1+0247 	LC	  1	0	310.536	+02.793	 0.139	 0.113	 47	   7.5	   0.7	   3.6	 2.29	LP	 	            	                  	 	PSR  	PSR J2042+0246            	Simbad
310.52900	+24.47100	J2042.1+2428 	LC	  3	0	310.529	+24.471	 0.047	 0.045	-24	   8.4	   0.5	   6.1	 1.87	PL	 	12          	1FHL J2042.4+2426 	 	bll  	MG2 J204208+2426          	Simbad
310.52900	+24.47100	J2042.1+2428 	LC	  3	0	310.529	+24.471	 0.047	 0.045	-24	   8.4	   0.5	   6.1	 1.87	PL	 	12          	2FGL J2042.1+2428 	 	     	                          	Simbad
310.52900	+24.47100	J2042.1+2428 	LC	  3	0	310.529	+24.471	 0.047	 0.045	-24	   8.4	   0.5	   6.1	 1.87	PL	 	12          	1FGL J2042.2+2427 	 	     	                          	Simbad
310.59600	-54.26900	J2042.3-5416 	LC	  1	0	310.596	-54.269	 0.210	 0.199	-10	   5.0	   0.3	   4.5	 2.55	PL	 	            	                  	 	     	                          	Simbad
310.61400	+42.15300	J2042.4+4209 	LC	  1	0	310.614	+42.153	 0.163	 0.088	  0	  10.7	   3.5	  30.5	 2.35	LP	 	3,9         	                  	 	     	Cygnus Cocoon field       	Simbad
310.77700	+43.83500	J2043.1+4350 	LC	  1	0	310.777	+43.835	 0.124	 0.097	 70	   8.4	   0.8	  21.2	 2.46	LP	 	1,4,5,12    	                  	 	     	                          	Simbad
310.81600	+17.18400	J2043.2+1711 	LC	  2	0	310.816	+17.184	 0.031	 0.029	-52	  39.0	   4.4	  30.2	 2.07	EC	 	            	2FGL J2043.2+1711 	 	PSR  	PSR J2043+1711            	Simbad
310.81600	+17.18400	J2043.2+1711 	LC	  2	0	310.816	+17.184	 0.031	 0.029	-52	  39.0	   4.4	  30.2	 2.07	EC	 	            	1FGL J2043.2+1709 	 	     	                          	Simbad
310.90100	+00.02900	J2043.6+0001 	LC	  1	0	310.901	+00.029	 0.103	 0.083	 89	   4.3	   0.2	   2.9	 1.69	PL	 	            	                  	 	     	                          	Simbad
310.95000	+27.69900	J2043.8+2741 	LC	  2	0	310.950	+27.699	 0.073	 0.066	  6	  13.8	   1.5	  11.8	 2.40	EC	 	            	2FGL J2043.7+2743 	 	PSR  	PSR J2043+2740            	Simbad
310.95000	+27.69900	J2043.8+2741 	LC	  2	0	310.950	+27.699	 0.073	 0.066	  6	  13.8	   1.5	  11.8	 2.40	EC	 	            	1FGL J2043.7+2740 	 	     	                          	Simbad
310.95000	-48.02100	J2043.8-4801 	LC	  1	0	310.950	-48.021	 0.078	 0.075	-23	   9.6	   0.6	   7.3	 2.24	PL	 	3,10        	2FGL J2044.4-4757 	 	     	                          	Simbad
311.00000	+10.59000	J2044.0+1035 	LC	  1	0	311.000	+10.590	 0.121	 0.119	 36	   5.1	   0.4	   5.0	 2.29	PL	 	            	                  	 	     	                          	Simbad
311.32000	+50.44000	J2045.2+5026e	LC	  3	0	311.320	+50.440	      	      	   	  31.5	  10.7	  89.8	 2.29	LP	 	            	1FGL J2046.0+4954 	 	SNR  	HB21                      	Simbad
311.32000	+50.44000	J2045.2+5026e	LC	  3	0	311.320	+50.440	      	      	   	  31.5	  10.7	  89.8	 2.29	LP	 	            	2FGL J2046.0+4954 	 	     	                          	Simbad
311.32000	+50.44000	J2045.2+5026e	LC	  3	0	311.320	+50.440	      	      	   	  31.5	  10.7	  89.8	 2.29	LP	 	            	                  	 	     	                          	Simbad
311.40700	-68.63500	J2045.6-6838 	LC	  1	0	311.407	-68.635	 0.132	 0.100	 19	   5.6	   0.4	   4.8	 2.39	PL	 	1           	                  	 	     	                          	Simbad
311.68400	-10.18700	J2046.7-1011 	LC	  1	0	311.684	-10.187	 0.093	 0.082	 90	   4.8	   0.2	   3.4	 1.61	PL	 	            	                  	 	bcu  	PMN J2046-1010            	Simbad
311.69800	-42.98400	J2046.7-4259 	LC	  1	0	311.698	-42.984	 0.164	 0.129	 21	   4.4	   0.3	   3.3	 2.01	PL	 	            	2FGL J2046.2-4259 	 	     	                          	Simbad
311.77800	+10.91400	J2047.1+1054 	LC	  2	0	311.778	+10.914	 0.122	 0.099	  4	   7.8	   0.7	   3.6	 2.14	EC	 	12          	2FGL J2046.7+1055 	 	PSR  	PSR J2047+1053            	Simbad
311.77800	+10.91400	J2047.1+1054 	LC	  2	0	311.778	+10.914	 0.122	 0.099	  4	   7.8	   0.7	   3.6	 2.14	EC	 	12          	1FGL J2047.6+1055 	 	     	                          	Simbad
311.98400	-31.32400	J2047.9-3119 	LC	  1	0	311.984	-31.324	 0.116	 0.079	  3	   7.1	   0.4	   6.4	 2.52	PL	 	            	                  	 	     	                          	Simbad
312.22400	+44.60800	J2048.8+4436 	LC	  1	0	312.224	+44.608	 0.179	 0.124	 55	  11.9	   2.1	  23.2	 2.52	LP	 	12          	                  	 	     	                          	Simbad
312.25600	-68.02900	J2049.0-6801 	LC	  1	0	312.256	-68.029	 0.093	 0.077	-46	   6.5	   0.4	   4.4	 2.06	PL	 	            	                  	 	bcu  	PKS 2043-682              	Simbad
312.44000	+10.04500	J2049.7+1002 	LC	  2	0	312.440	+10.045	 0.090	 0.070	-42	  11.1	   0.8	  10.9	 2.40	PL	T	            	2FGL J2049.8+1001 	 	bcu  	PKS 2047+098              	Simbad
312.44000	+10.04500	J2049.7+1002 	LC	  2	0	312.440	+10.045	 0.090	 0.070	-42	  11.1	   0.8	  10.9	 2.40	PL	T	            	1FGL J2049.7+1003 	 	     	                          	Simbad
312.56800	+04.15300	J2050.2+0409 	LC	  2	0	312.568	+04.153	 0.115	 0.078	-23	   7.7	   0.6	   6.5	 2.07	PL	 	            	2FGL J2050.0+0408 	 	bll  	PKS 2047+039              	Simbad
312.56800	+04.15300	J2050.2+0409 	LC	  2	0	312.568	+04.153	 0.115	 0.078	-23	   7.7	   0.6	   6.5	 2.07	PL	 	            	1FGL J2050.1+0407 	 	     	                          	Simbad
312.75000	+30.67000	J2051.0+3040e	LC	  2	0	312.750	+30.670	      	      	   	  37.9	  10.2	  82.5	 2.17	LP	 	            	1FGL J2046.4+3041 	 	SNR  	Cygnus Loop               	Simbad
312.75000	+30.67000	J2051.0+3040e	LC	  2	0	312.750	+30.670	      	      	   	  37.9	  10.2	  82.5	 2.17	LP	 	            	2FGL J2051.0+3040e	 	     	                          	Simbad
312.82800	-08.48000	J2051.3-0828 	LC	  1	0	312.828	-08.480	 0.110	 0.086	-66	   7.4	   0.7	   3.2	 2.02	EC	 	12          	                  	 	PSR  	PSR J2051-0827            	Simbad
312.96900	-55.59500	J2051.8-5535 	LC	  1	0	312.969	-55.595	 0.093	 0.079	-35	   7.1	   0.4	   6.0	 2.58	PL	T	            	                  	 	bcu  	PMN J2052-5533            	Simbad
313.19600	+12.29800	J2052.7+1217 	LC	  1	0	313.196	+12.298	 0.108	 0.094	-76	   7.2	   0.6	   6.5	 2.25	PL	 	            	2FGL J2053.2+1212c	 	psr  	PSR J2052+12              	Simbad
313.28800	+60.45800	J2053.1+6027 	LC	  1	0	313.288	+60.458	 0.164	 0.123	-88	   7.8	   0.6	  10.3	 2.67	PL	 	1,4         	                  	 	     	                          	Simbad
313.35700	-40.87100	J2053.4-4052 	LC	  1	0	313.357	-40.871	 0.194	 0.142	-15	   4.3	   0.3	   3.6	 2.29	PL	 	            	                  	 	     	                          	Simbad
313.47600	+29.37400	J2053.9+2922 	LC	  1	0	313.476	+29.374	 0.045	 0.041	 49	   7.7	   0.4	   6.0	 1.54	PL	 	1           	                  	 	     	Cygnus Loop field         	Simbad
313.58700	+69.13100	J2054.3+6907 	LC	  1	0	313.587	+69.131	 0.133	 0.101	 75	   5.4	   0.4	   5.5	 2.46	PL	 	3           	                  	 	     	                          	Simbad
313.72500	-49.13600	J2054.8-4908 	LC	  1	0	313.725	-49.136	 0.216	 0.123	 80	   4.7	   0.3	   4.0	 2.35	PL	 	            	                  	 	     	                          	Simbad
313.75100	+00.26800	J2055.0+0016 	LC	  1	0	313.751	+00.268	 0.056	 0.055	-38	   4.9	   0.2	   3.2	 1.73	PL	 	            	                  	 	bll  	RGB J2054+002             	Simbad
313.80700	-00.33200	J2055.2-0019 	LC	  1	0	313.807	-00.332	 0.077	 0.058	-51	   6.9	   0.4	   5.5	 1.62	PL	 	            	2FGL J2055.4-0023 	 	bll  	1RXS J205528.2-002123     	Simbad
313.90100	+16.15600	J2055.6+1609 	LC	  1	0	313.901	+16.156	 0.131	 0.111	-77	   4.5	   0.3	   4.3	 2.50	PL	 	            	                  	 	     	                          	Simbad
313.96300	+25.66700	J2055.8+2539 	LC	  3	0	313.963	+25.667	 0.023	 0.023	 74	  63.7	   9.0	  54.8	 2.12	EC	 	            	2FGL J2055.8+2539 	 	PSR  	LAT PSR J2055+2539        	Simbad
313.96300	+25.66700	J2055.8+2539 	LC	  3	0	313.963	+25.667	 0.023	 0.023	 74	  63.7	   9.0	  54.8	 2.12	EC	 	            	1FGL J2055.8+2539 	 	     	                          	Simbad
313.96300	+25.66700	J2055.8+2539 	LC	  3	0	313.963	+25.667	 0.023	 0.023	 74	  63.7	   9.0	  54.8	 2.12	EC	 	            	0FGL J2055.5+2540 	 	     	                          	Simbad
314.06700	-47.24800	J2056.2-4714 	LC	  5	0	314.067	-47.248	 0.021	 0.021	-89	  78.9	   6.3	  77.4	 2.40	LP	T	            	1FHL J2056.3-4712 	 	fsrq 	PKS 2052-47               	Simbad
314.06700	-47.24800	J2056.2-4714 	LC	  5	0	314.067	-47.248	 0.021	 0.021	-89	  78.9	   6.3	  77.4	 2.40	LP	T	            	2FGL J2056.2-4715 	 	     	                          	Simbad
314.06700	-47.24800	J2056.2-4714 	LC	  5	0	314.067	-47.248	 0.021	 0.021	-89	  78.9	   6.3	  77.4	 2.40	LP	T	            	1FGL J2056.3-4714 	 	     	                          	Simbad
314.06700	-47.24800	J2056.2-4714 	LC	  5	0	314.067	-47.248	 0.021	 0.021	-89	  78.9	   6.3	  77.4	 2.40	LP	T	            	0FGL J2056.1-4715 	 	     	                          	Simbad
314.06700	-47.24800	J2056.2-4714 	LC	  5	0	314.067	-47.248	 0.021	 0.021	-89	  78.9	   6.3	  77.4	 2.40	LP	T	            	3EG J2055-4716    	 	     	                          	Simbad
314.09700	-59.42200	J2056.3-5925 	LC	  1	0	314.097	-59.422	 0.135	 0.117	 44	   5.8	   0.4	   4.3	 2.30	PL	 	            	                  	 	     	                          	Simbad
314.17900	+49.64100	J2056.7+4938 	LC	  2	0	314.179	+49.641	 0.029	 0.025	 31	  12.5	   1.3	  16.3	 1.78	PL	 	            	2FGL J2056.7+4939 	 	bcu  	RGB J2056+496             	Simbad
314.17900	+49.64100	J2056.7+4938 	LC	  2	0	314.179	+49.641	 0.029	 0.025	 31	  12.5	   1.3	  16.3	 1.78	PL	 	            	1FGL J2056.7+4938 	 	     	                          	Simbad
314.50300	+43.79500	J2058.0+4347 	LC	  1	0	314.503	+43.795	 0.199	 0.161	-76	  14.1	   1.2	  32.8	 2.92	PL	 	1           	                  	 	     	                          	Simbad
314.58100	+37.48900	J2058.3+3729 	LC	  1	0	314.581	+37.489	 0.130	 0.095	 72	   7.3	   0.4	  11.5	 2.95	PL	 	1,4         	                  	 	     	                          	Simbad
314.99500	+20.48800	J2059.9+2029 	LC	  1	0	314.995	+20.488	 0.165	 0.164	-89	   4.7	   0.3	   5.3	 2.58	PL	 	            	                  	 	     	                          	Simbad
315.15800	-78.74600	J2100.6-7844 	LC	  1	0	315.158	-78.746	 0.193	 0.153	-68	   4.6	   0.2	   4.8	 2.73	PL	 	            	                  	 	     	                          	Simbad
315.58900	+45.78500	J2102.3+4547 	LC	  1	0	315.589	+45.785	 0.135	 0.116	 18	   7.7	   1.3	  10.2	 2.51	LP	T	3           	2FGL J2102.2+4546 	 	NOV  	V407 Cyg                  	Simbad
315.72400	+47.06900	J2102.8+4704 	LC	  1	0	315.724	+47.069	 0.095	 0.072	-83	   5.7	   0.9	   9.6	 2.07	PL	 	            	2FGL J2103.4+4706 	 	     	                          	Simbad
315.94200	-11.22900	J2103.7-1113 	LC	  1	0	315.942	-11.229	 0.066	 0.056	-10	  12.3	   1.1	   6.2	 2.06	LP	 	            	2FGL J2103.5-1112 	 	     	                          	Simbad
315.99900	-35.77500	J2103.9-3546 	LC	  1	0	315.999	-35.775	 0.080	 0.073	 84	  10.4	   0.7	   8.8	 2.36	PL	T	            	                  	 	bcu  	NVSS J210353-354620       	Simbad
315.98600	-62.56100	J2103.9-6233 	LC	  2	0	315.986	-62.561	 0.038	 0.036	 -2	  21.1	   1.4	  15.2	 1.98	PL	T	            	2FGL J2103.6-6236 	 	bcu  	PMN J2103-6232            	Simbad
315.98600	-62.56100	J2103.9-6233 	LC	  2	0	315.986	-62.561	 0.038	 0.036	 -2	  21.1	   1.4	  15.2	 1.98	PL	T	            	1FGL J2103.9-6237 	 	     	                          	Simbad
316.05200	-02.19100	J2104.2-0211 	LC	  1	0	316.052	-02.191	 0.124	 0.074	 64	   4.1	   0.2	   2.6	 1.52	PL	 	            	                  	 	bcu  	NVSS J210421-021239       	Simbad
316.19300	+21.22800	J2104.7+2113 	LC	  1	0	316.193	+21.228	 0.078	 0.068	-30	   5.0	   0.3	   3.6	 2.05	PL	 	            	1FGL J2104.6+2119 	 	     	                          	Simbad
316.53000	+25.09800	J2106.1+2505 	LC	  1	0	316.530	+25.098	 0.171	 0.133	-74	   4.3	   0.3	   4.8	 2.53	PL	 	            	                  	 	bcu  	MG3 J210642+2501          	Simbad
316.79500	+22.80400	J2107.1+2248 	LC	  1	0	316.795	+22.804	 0.228	 0.159	 63	   4.6	   0.4	   5.2	 2.48	PL	 	            	                  	 	     	                          	Simbad
316.93100	-48.37000	J2107.7-4822 	LC	  1	0	316.931	-48.370	 0.212	 0.176	 35	   4.9	   0.2	   4.9	 2.71	PL	 	            	                  	 	bcu  	PMN J2107-4827            	Simbad
317.00500	+36.91400	J2108.0+3654 	LC	  1	0	317.005	+36.914	 0.060	 0.058	  2	   6.4	   0.5	   5.2	 1.93	PL	 	            	2FGL J2107.8+3652 	 	bcu  	TXS 2106+367              	Simbad
317.04500	+52.04200	J2108.1+5202 	LC	  2	0	317.045	+52.042	 0.084	 0.061	 40	   9.7	   1.7	  24.5	 2.50	PL	 	3           	2FGL J2107.9+5207c	 	     	                          	Simbad
317.04500	+52.04200	J2108.1+5202 	LC	  2	0	317.045	+52.042	 0.084	 0.061	 40	   9.7	   1.7	  24.5	 2.50	PL	 	3           	1FGL J2107.5+5202c	 	     	                          	Simbad
317.17300	-02.84200	J2108.6-0250 	LC	  2	0	317.173	-02.842	 0.065	 0.063	 -5	   5.1	   0.2	   2.8	 1.94	PL	 	3           	2FGL J2108.7-0246 	 	bll  	TXS 2106-030              	Simbad
